"score"	"label"	"x0"	"y0"	"x1"	"y1"
0.9985860586166382	"person"	61.94	213.53	122.65	379.34
0.9934203028678894	"person"	266.2	190.58	296.52	248.76
0.9932026863098145	"person"	189.82	191.7	221.91	297.47
0.9807167649269104	"person"	233.38	184.26	257.93	232.09
0.9405378103256226	"dining table"	0.0	297.43	70.6	397.49
0.8882264494895935	"chair"	530.38	399.1	594.69	439.94
0.8054772615432739	"bicycle"	272.92	75.34	336.04	133.09
0.6959067583084106	"dining table"	0.05	332.08	33.73	386.9
0.6203246712684631	"person"	268.46	191.6	290.13	245.37
0.616133451461792	"person"	253.67	190.6	270.41	232.64
0.5681058168411255	"person"	324.42	172.39	343.58	228.23
0.5514842867851257	"bicycle"	504.47	145.17	555.4	211.72
